ALPL	0.1571464902443868
S100A12	0.23299322463690528
DCAF16	-0.20872705411206965
PROK2	0.1689637127378663
CCDC191	-0.20350859674374341
PPM1K	-0.1848200717854097
GYG1	0.17265181143662212
ZDHHC19	0.5002373552119372
FOXK1	-0.1789010963748847
WEE1	-0.22916322855112306
CLEC4D	0.3679462017572633
SMAD3	-0.1629581436277735
NLRC3	-0.20300557421190968
KIF5C	-0.3321238103195515
HNRNPH1	-0.13951803455590622
CA5B	-0.20182689843612428
DFFB	-0.1550932109718562
FAM153A	-0.32478880260599086
METTL7B	0.5997458668002774
PFKFB3	0.17883551539573375
ZNF318	-0.15355318908784216
CEBPB	0.10301192147898001
RASGRP1	-0.20295793041153806
MIR4435-2HG	0.1459392150779637
MGA	-0.1614585269649832
C12orf66	-0.22898532458592466
FBXW8	-0.20897702398358237
GOLGA8A	-0.24475867424572254
RTTN	-0.2052271920112194
BASP1	0.11629385389464139
MAF	-0.2200120456369895
MCEMP1	0.3771452237904259
EP400	-0.1580244359076114
ZNF438	0.16921820047192548
KREMEN1	0.2570009898579623
CCR4	-0.25926896057616333
SOCS3	0.2231144236024036
HIST2H2BE	0.14805687533517067
UBE2G2	-0.1333654131829494
FFAR3	0.41454207949996047
SMYD4	-0.19450360076497517
LILRA5	0.17137423979905236
TLR5	0.20989912091059473
ZNF70	-0.2698405663243197
CD55	0.10530797162132176
SLC22A4	0.18747172140621893
ADARB1	-0.1676066204669816
FCGR1B	0.25563994655534406
CACNA1E	0.28651986574251453
ZKSCAN8	-0.2102572569600773
LRBA	-0.20270000495513688
LRIG2	-0.18276985721631972
SFMBT2	-0.21963806541587547
CR1	0.13979469340309203
TRAF3IP1	-0.22403107239492573
CARD16	0.20744907253570896
CD177P1	0.7847897966085433
CD177	0.6580492151489058
ATP10A	-0.18746879349218146
AC091878.1	0.4357024708410637
AC093673.5	0.13888837902116363
RP11-295G20.2	0.23510297432710422
MTCO1P12	-0.390491822376246
LINC00426	-0.22568155275532437
MICAL3	-0.24918279499076618
RP11-166N6.2	0.5272573547046641
ZNF585B	-0.1701024180490804
LINC01184	-0.19462513990463237
MIR3945HG	0.42651181049549325
LINC01094	0.30259058325362936
CCDC71L	0.12856391776062917
PCDHGA6	-0.47300065247168005
RP11-6I2.3	0.339542021734188
RP11-531H8.2	0.4044357208344572
HP	0.49612033652291154
RP11-42I10.1	0.281231853412941
SRSF8	-0.14836695525059815
CTC-559E9.5	-0.20126016387969536
SRXN1	0.29781860930442744
RP4-568C11.4	0.5333155845338725
RP11-147L13.15	-0.23271029821832045
RP11-329N15.3	0.26509368500979724
CTC-425O23.5	-0.3129884059092357
ST3GAL4-AS1	0.2962518241279779
TRIM17	-0.24326967813529424
bP-2171C21.6	-0.26692247355020665
RP11-349A8.3	-0.13016229009047955
CYP21A2	-0.1181006656862649
RP11-529G21.3	-0.11836551411132501
ACOX2	0.17473157244323143
SIM1	-0.11059201432073809
RP11-756A22.7	-0.20922389745724682
MARVELD3	-0.18155548991498877
ADGRL1	-0.17877610039521896
CTA-292E10.7	-0.1452416730043328
RP11-420L9.5	-0.10173027095762002
CTD-2113L7.1	-0.24494917151790446
AC005785.5	-0.15394766587322703
CACNA1S	-0.10770063324930962
SPIRE2	-0.24838942666507058
POU6F1	-0.1923839566320667
DUOX2	-0.14370683273527088
FAM160B2	-0.12680211139324174
RP11-247I13.3	-0.15982421109859998
GTPBP4	-0.1183201526026511
CECR5-AS1	-0.16655094452936875
GOPC	-0.13502296434855546
RP11-253D19.1	0.11738629740001413
